Dataset,DatasetSize,Epoch,Epsilon,BatchSize,SampleRate,Steps,Sigma,Sigma_over_q,CumulativeNoise,TotalNoiseVariance,CumulativeEffectiveNoise
svhn_cropped_balanced,5000,40,2.0,16,0.0032,12500.0,0.9814453125,306.70166015625,109.7289217474262,12040.436267852783,34290.28804607069
svhn_cropped_balanced,5000,40,2.0,32,0.0064,6250.0,1.23779296875,193.4051513671875,97.85612632479055,9575.821459293365,15290.019738248522
svhn_cropped_balanced,5000,40,2.0,64,0.0128,3125.0,1.62109375,126.64794921875,90.62189557250124,8212.32795715332,7079.83559160166
svhn_cropped_balanced,5000,40,2.0,128,0.0256,1562.5,2.1875,85.44921875,86.46852977022913,7476.806640625,3377.676944149575
svhn_cropped_balanced,5000,40,2.0,256,0.0512,781.25,3.0078125,58.746337890625,84.07091516966983,7067.91877746582,1642.0100619076138
svhn_cropped_balanced,5000,40,2.0,512,0.1024,390.625,4.19921875,41.00799560546875,82.99434777053243,6888.061761856079,810.4916774466058
svhn_cropped_balanced,5000,40,2.0,1024,0.2048,195.3125,5.87890625,28.705596923828125,82.16021255217733,6750.3005266189575,401.17291285242834
svhn_cropped_balanced,5000,40,2.0,2048,0.4096,97.65625,8.203125,20.02716064453125,81.06424665958981,6571.412086486816,197.91075844626417
svhn_cropped_balanced,5000,40,2.0,4096,0.8192,48.828125,11.4453125,13.971328735351562,79.9765524179002,6396.248936653137,97.62762746325707
svhn_cropped_balanced,5000,40,2.0,5000,1.0,40.0,12.6953125,12.6953125,80.29220621521276,6446.83837890625,80.29220621521276
svhn_cropped_balanced,5000,40,4.0,1,0.0002,200000.0,0.499725341796875,2498.626708984375,223.48396686742586,49945.08344680071,1117419.8343371293
svhn_cropped_balanced,5000,40,4.0,2,0.0004,100000.0,0.535888671875,1339.7216796875,169.46287754076155,28717.66686439514,423657.19385190384
svhn_cropped_balanced,5000,40,4.0,4,0.0008,50000.0,0.58197021484375,727.4627685546875,130.1324961270782,16934.466548264027,162665.62015884777
svhn_cropped_balanced,5000,40,4.0,8,0.0016,25000.0,0.643310546875,402.069091796875,101.71632854667578,10346.21149301529,63572.705341672365
svhn_cropped_balanced,5000,40,4.0,16,0.0032,12500.0,0.728759765625,227.7374267578125,81.47781876021573,6638.634949922562,25461.818362567414
svhn_cropped_balanced,5000,40,4.0,32,0.0064,6250.0,0.8544921875,133.514404296875,67.5535388829915,4563.480615615845,10555.240450467421
svhn_cropped_balanced,5000,40,4.0,64,0.0128,3125.0,1.041259765625,81.34841918945312,58.20819045432497,3388.1934359669685,4547.514879244138
svhn_cropped_balanced,5000,40,4.0,128,0.0256,1562.5,1.3232421875,51.68914794921875,52.30574010654485,2735.8904480934143,2043.1929729119083
svhn_cropped_balanced,5000,40,4.0,256,0.0512,781.25,1.74560546875,34.09385681152344,48.79115612525481,2380.57691603899,952.952268071383
svhn_cropped_balanced,5000,40,4.0,512,0.1024,390.625,2.36328125,23.07891845703125,46.70844688481127,2181.6790103912354,456.1371766094851
svhn_cropped_balanced,5000,40,4.0,1024,0.2048,195.3125,3.2568359375,15.902519226074219,45.5156659238391,2071.675844490528,222.2444625187456
svhn_cropped_balanced,5000,40,4.0,2048,0.4096,97.65625,4.51171875,11.014938354492188,44.5853356627744,1987.852156162262,108.85091714544531
svhn_cropped_balanced,5000,40,4.0,4096,0.8192,48.828125,6.2109375,7.5817108154296875,43.400245168758126,1883.581280708313,52.978814903269196
svhn_cropped_balanced,5000,40,4.0,5000,1.0,40.0,6.85546875,6.85546875,43.35779135621489,1879.8980712890625,43.35779135621489
svhn_cropped_balanced,5000,40,8.0,1,0.0002,200000.0,0.43365478515625,2168.27392578125,193.93631567548834,37611.29453778267,969681.5783774416
svhn_cropped_balanced,5000,40,8.0,2,0.0004,100000.0,0.461273193359375,1153.1829833984375,145.8673914594881,21277.295891195536,364668.4786487202
svhn_cropped_balanced,5000,40,8.0,4,0.0008,50000.0,0.494842529296875,618.5531616210938,110.65015336657437,12243.45644004643,138312.69170821796
svhn_cropped_balanced,5000,40,8.0,8,0.0016,25000.0,0.5364990234375,335.3118896484375,84.8279438259279,7195.780053734779,53017.46489120494
svhn_cropped_balanced,5000,40,8.0,16,0.0032,12500.0,0.590057373046875,184.39292907714844,65.97041983788823,4352.096293587238,20615.75619934007
svhn_cropped_balanced,5000,40,8.0,32,0.0064,6250.0,0.66162109375,103.3782958984375,52.30574010654485,2735.8904480934143,8172.771891647633
svhn_cropped_balanced,5000,40,8.0,64,0.0128,3125.0,0.7611083984375,59.46159362792969,42.54725292880612,1810.2687317878008,3324.0041350629776
svhn_cropped_balanced,5000,40,8.0,128,0.0256,1562.5,0.9051513671875,35.35747528076172,35.779249344098716,1280.1546836271882,1397.626927503856
svhn_cropped_balanced,5000,40,8.0,256,0.0512,781.25,1.1181640625,21.839141845703125,31.253635671841543,976.7897427082062,610.4225717156551
svhn_cropped_balanced,5000,40,8.0,512,0.1024,390.625,1.436767578125,14.030933380126953,28.396612594743218,806.3676068559289,277.31066987053924
svhn_cropped_balanced,5000,40,8.0,1024,0.2048,195.3125,1.904296875,9.298324584960938,26.613357886502623,708.2708179950714,129.9480365551886
svhn_cropped_balanced,5000,40,8.0,2048,0.4096,97.65625,2.568359375,6.270408630371094,25.380829608895382,644.1865116357803,61.96491603734224
svhn_cropped_balanced,5000,40,8.0,4096,0.8192,48.828125,3.4619140625,4.225969314575195,24.19085992503892,585.1977039128542,29.529858306932276
svhn_cropped_balanced,5000,40,8.0,5000,1.0,40.0,3.8037109375,3.8037109375,24.056780246788747,578.7286758422852,24.056780246788747
cassava,5656,40,0.5,1,0.0001768033946251768,226240.0,0.87890625,4971.09375,418.0490577054773,174765.0146484375,2364485.4703821796
cassava,5656,40,0.5,2,0.0003536067892503536,113120.0,1.09375,3093.125,367.8644026676134,135324.21875,1040320.5307440106
cassava,5656,40,0.5,4,0.0007072135785007072,56560.0,1.40625,1988.4375,334.43924616438187,111849.609375,472897.09407643595
cassava,5656,40,0.5,8,0.0014144271570014145,28280.0,1.875,1325.625,315.3123451436686,99421.875,222925.8280165737
cassava,5656,40,0.5,16,0.002828854314002829,14140.0,2.5390625,897.55859375,301.92431945395583,91158.29467773438,106730.24692697338
cassava,5656,40,0.5,32,0.005657708628005658,7070.0,3.515625,621.38671875,295.6053235721893,87382.50732421875,52248.24094138446
cassava,5656,40,0.5,64,0.011315417256011316,3535.0,4.921875,434.970703125,292.6343403938341,85634.85717773438,25861.55983230509
cassava,5656,40,0.5,128,0.02263083451202263,1767.5,6.953125,307.2412109375,292.32081997694274,85451.46179199219,12916.926232731157
cassava,5656,40,0.5,256,0.04526166902404526,883.75,9.84375,217.4853515625,292.6343403938341,85634.85717773438,6465.389958076273
cassava,5656,40,0.5,512,0.09052333804809053,441.875,13.75,151.89453125,289.0363163816962,83541.9921875,3192.9480575290504
cassava,5656,40,0.5,1024,0.18104667609618105,220.9375,19.375,107.0166015625,287.98935086377327,82937.8662109375,1590.6911801616227
cassava,5656,40,0.5,2048,0.3620933521923621,110.46875,27.5,75.947265625,289.0363163816962,83541.9921875,798.2370143822626
cassava,5656,40,0.5,4096,0.7241867043847242,55.234375,38.75,53.50830078125,287.98935086377327,82937.8662109375,397.6727950404057
cassava,5656,40,0.5,5656,1.0,40.0,45.625,45.625,288.55783649036465,83265.625,288.55783649036465
cassava,5656,40,1.0,1,0.0001768033946251768,226240.0,0.662841796875,3749.033203125,315.2786643528808,99400.63619613647,1783216.1255798938
cassava,5656,40,1.0,2,0.0003536067892503536,113120.0,0.76171875,2154.140625,256.19128042923074,65633.97216796875,724508.9410538645
cassava,5656,40,1.0,4,0.0007072135785007072,56560.0,0.908203125,1284.19921875,215.99201314782994,46652.549743652344,305412.7065910315
cassava,5656,40,1.0,8,0.0014144271570014145,28280.0,1.1279296875,797.4462890625,189.68008262548815,35978.53374481201,134103.8184162201
cassava,5656,40,1.0,16,0.002828854314002829,14140.0,1.455078125,514.3701171875,173.025859994767,29937.94822692871,61164.641508150125
cassava,5656,40,1.0,32,0.005657708628005658,7070.0,1.953125,345.21484375,164.2251797623274,26969.90966796875,29026.80052299137
cassava,5656,40,1.0,64,0.011315417256011316,3535.0,2.65625,234.74609375,157.9296440220692,24941.7724609375,13957.032290450365
cassava,5656,40,1.0,128,0.02263083451202263,1767.5,3.7109375,163.97705078125,156.01392077421102,24340.343475341797,6893.865124210449
cassava,5656,40,1.0,256,0.04526166902404526,883.75,5.1953125,114.783935546875,154.44590187452357,23853.53660583496,3412.289144540255
cassava,5656,40,1.0,512,0.09052333804809053,441.875,7.265625,80.262451171875,152.72941717896447,23326.274871826172,1687.182780398873
cassava,5656,40,1.0,1024,0.18104667609618105,220.9375,10.3125,56.96044921875,153.28465449200834,23496.185302734375,846.6582087957023
cassava,5656,40,1.0,2048,0.3620933521923621,110.46875,14.53125,40.1312255859375,152.72941717896447,23326.274871826172,421.7956950997183
cassava,5656,40,1.0,4096,0.7241867043847242,55.234375,20.3125,28.0487060546875,150.96215972697792,22789.573669433594,208.4575135292449
cassava,5656,40,1.0,5656,1.0,40.0,23.90625,23.90625,151.19640062680065,22860.3515625,151.19640062680065
cassava,5656,40,2.0,1,0.0001768033946251768,226240.0,0.56640625,3203.59375,269.40939274352985,72581.4208984375,1523779.5253574047
cassava,5656,40,2.0,2,0.0003536067892503536,113120.0,0.6158447265625,1741.60888671875,207.12900797523542,42902.425944805145,585760.8345539657
cassava,5656,40,2.0,4,0.0007072135785007072,56560.0,0.68603515625,970.0537109375,163.15525724338767,26619.637966156006,230701.53374215015
cassava,5656,40,2.0,8,0.0014144271570014145,28280.0,0.789794921875,558.385009765625,132.81711413278228,17640.385806560516,93901.69969187707
cassava,5656,40,2.0,16,0.002828854314002829,14140.0,0.947265625,334.8583984375,112.64099610397584,12687.994003295898,39818.59212275546
cassava,5656,40,2.0,32,0.005657708628005658,7070.0,1.18408203125,209.2864990234375,99.56151523091098,9912.49531507492,17597.497817063515
cassava,5656,40,2.0,64,0.011315417256011316,3535.0,1.54296875,136.35986328125,91.73854321870196,8415.960311889648,8107.393756952786
cassava,5656,40,2.0,128,0.02263083451202263,1767.5,2.0703125,91.48193359375,87.03934527403352,7575.847625732422,3846.051069296356
cassava,5656,40,2.0,256,0.04526166902404526,883.75,2.841796875,62.78594970703125,84.48074707798187,7136.996626853943,1866.496505754162
cassava,5656,40,2.0,512,0.09052333804809053,441.875,3.9453125,43.5833740234375,82.93371577997533,6878.0012130737305,916.158391506915
cassava,5656,40,2.0,1024,0.18104667609618105,220.9375,5.52734375,30.529937744140625,82.15825231295145,6749.978423118591,453.79597175981775
cassava,5656,40,2.0,2048,0.3620933521923621,110.46875,7.734375,21.36016845703125,81.29146398235206,6608.302116394043,224.50416029501133
cassava,5656,40,2.0,4096,0.7241867043847242,55.234375,10.859375,14.995269775390625,80.70669308480743,6513.570308685303,111.444593771404
cassava,5656,40,2.0,5656,1.0,40.0,12.6953125,12.6953125,80.29220621521276,6446.83837890625,80.29220621521276
cassava,5656,40,4.0,1,0.0001768033946251768,226240.0,0.49407958984375,2794.51416015625,235.0074390365166,55228.49640250206,1329202.0751905378
cassava,5656,40,4.0,2,0.0003536067892503536,113120.0,0.52886962890625,1495.643310546875,177.87639783007086,31640.01290500164,503034.4530634404
cassava,5656,40,4.0,4,0.0007072135785007072,56560.0,0.57281494140625,809.9603271484375,136.22883356131612,18558.295093476772,192627.57065570098
cassava,5656,40,4.0,8,0.0014144271570014145,28280.0,0.63079833984375,445.97442626953125,106.07920205272835,11252.797108143568,74997.99585127895
cassava,5656,40,4.0,16,0.002828854314002829,14140.0,0.7110595703125,251.35955810546875,84.55332503938908,7149.264775216579,29889.60040142404
cassava,5656,40,4.0,32,0.005657708628005658,7070.0,0.8282470703125,146.39266967773438,69.64174029296196,4849.971991032362,12309.177596781024
cassava,5656,40,4.0,64,0.011315417256011316,3535.0,1.002197265625,88.56918334960938,59.58650631531196,3550.5517348647118,5265.957495615694
cassava,5656,40,4.0,128,0.02263083451202263,1767.5,1.2646484375,55.88165283203125,53.16790194805349,2826.825797557831,2349.3566673296136
cassava,5656,40,4.0,256,0.04526166902404526,883.75,1.65771484375,36.62513732910156,49.280435795489424,2428.5613521933556,1088.7896283565944
cassava,5656,40,4.0,512,0.09052333804809053,441.875,2.236328125,24.704437255859375,47.00945770696622,2209.8891139030457,519.3076031066424
cassava,5656,40,4.0,1024,0.18104667609618105,220.9375,3.0712890625,16.964073181152344,45.65153772512938,2084.062896668911,252.1534154036443
cassava,5656,40,4.0,2048,0.3620933521923621,110.46875,4.2578125,11.758880615234375,44.75136148523421,2002.6843547821045,123.59067410179917
cassava,5656,40,4.0,4096,0.7241867043847242,55.234375,5.8984375,8.144912719726562,43.837088689949354,1921.6903448104858,60.532854890223035
cassava,5656,40,4.0,5656,1.0,40.0,6.85546875,6.85546875,43.35779135621489,1879.8980712890625,43.35779135621489
cassava,5656,40,8.0,1,0.0001768033946251768,226240.0,0.429229736328125,2427.723388671875,204.16180543845618,41682.04279989004,1154739.1715599082
cassava,5656,40,8.0,2,0.0003536067892503536,113120.0,0.456085205078125,1289.8089599609375,153.39658197174893,23530.511360615492,433805.533816106
cassava,5656,40,8.0,4,0.0007072135785007072,56560.0,0.488433837890625,690.6454467773438,116.16102723222508,13493.384247645736,164251.69250636626
cassava,5656,40,8.0,8,0.0014144271570014145,28280.0,0.528411865234375,373.5871887207031,88.86121836202184,7896.316128782928,62824.88138194944
cassava,5656,40,8.0,16,0.002828854314002829,14140.0,0.57952880859375,204.86343383789062,68.91277435613728,4748.970469459891,24360.665734894526
cassava,5656,40,8.0,32,0.005657708628005658,7070.0,0.64727783203125,114.40635681152344,54.425250980608816,2962.107944302261,9619.663110822608
cassava,5656,40,8.0,64,0.011315417256011316,3535.0,0.74066162109375,65.45597076416016,44.03667808381916,1939.2290166579187,3891.7414256575184
cassava,5656,40,8.0,128,0.02263083451202263,1767.5,0.875244140625,38.67485046386719,36.79670434049648,1353.9974503219128,1625.9543730456883
cassava,5656,40,8.0,256,0.04526166902404526,883.75,1.0736083984375,23.720035552978516,31.916158528816606,1018.641175236553,705.1476274960419
cassava,5656,40,8.0,512,0.09052333804809053,441.875,1.3702392578125,15.136861801147461,28.803556919251953,829.6448912005872,318.1892928423614
cassava,5656,40,8.0,1024,0.18104667609618105,220.9375,1.806640625,9.978866577148438,26.853845720664342,721.1290299892426,148.32553847273195
cassava,5656,40,8.0,2048,0.3620933521923621,110.46875,2.4365234375,6.728992462158203,25.60886396918793,655.8139137923717,70.72447978990573
cassava,5656,40,8.0,4096,0.7241867043847242,55.234375,3.30322265625,4.561285972595215,24.549495445985713,602.6777266524732,33.899400938109174
cassava,5656,40,8.0,5656,1.0,40.0,3.8037109375,3.8037109375,24.056780246788747,578.7286758422852,24.056780246788747
patch_camelyon,5897,40,0.5,1,0.00016957775139901646,235880.0,0.869140625,5125.322265625,422.11968905852893,178185.03189086914,2489239.806378145
patch_camelyon,5897,40,0.5,2,0.0003391555027980329,117940.0,1.07421875,3167.333984375,368.91243153506394,136096.38214111328,1087738.304381136
patch_camelyon,5897,40,0.5,4,0.0006783110055960658,58970.0,1.3671875,2015.5761718749998,332.0042498213149,110226.82189941406,489457.2652990734
patch_camelyon,5897,40,0.5,8,0.0013566220111921317,29485.0,1.8359375,1353.3154296875,315.25244149360014,99384.10186767578,232380.45593597
patch_camelyon,5897,40,0.5,16,0.0027132440223842634,14742.5,2.5,921.4062499999999,303.54674269377364,92140.625,111875.94635407394
patch_camelyon,5897,40,0.5,32,0.005426488044768527,7371.25,3.4375,633.466796875,295.12994522805116,87101.6845703125,54386.9152190568
patch_camelyon,5897,40,0.5,64,0.010852976089537053,3685.625,4.84375,446.30615234375,294.0609069845932,86471.81701660156,27094.955757627282
patch_camelyon,5897,40,0.5,128,0.021705952179074107,1842.8125,6.875,316.7333984375,295.12994522805116,87101.6845703125,13596.7288047642
patch_camelyon,5897,40,0.5,256,0.043411904358148214,921.40625,9.6875,223.153076171875,294.0609069845932,86471.81701660156,6773.7389394068205
patch_camelyon,5897,40,0.5,512,0.08682380871629643,460.703125,13.4375,154.7674560546875,288.4224464728682,83187.50762939453,3321.92806025489
patch_camelyon,5897,40,0.5,1024,0.17364761743259285,230.3515625,19.0625,109.77691650390625,289.31798913000296,83704.89883422852,1666.121271386355
patch_camelyon,5897,40,0.5,2048,0.3472952348651857,115.17578125,26.875,77.38372802734375,288.4224464728682,83187.50762939453,830.4820150637225
patch_camelyon,5897,40,0.5,4096,0.6945904697303714,57.587890625,38.125,54.888458251953125,289.31798913000296,83704.89883422852,416.53031784658873
patch_camelyon,5897,40,0.5,5897,1.0,40.0,45.625,45.625,288.55783649036465,83265.625,288.55783649036465
patch_camelyon,5897,40,1.0,1,0.00016957775139901646,235880.0,0.657958984375,3879.9841308593745,319.5540904530156,102114.81672525406,1884410.4714014328
patch_camelyon,5897,40,1.0,2,0.0003391555027980329,117940.0,0.751953125,2217.1337890625,258.2387020745448,66687.22724914551,761416.8130667952
patch_camelyon,5897,40,1.0,4,0.0006783110055960658,58970.0,0.89599609375,1320.9222412109375,217.581356579326,47341.64673089981,320769.31493707135
patch_camelyon,5897,40,1.0,8,0.0013566220111921317,29485.0,1.11328125,820.62744140625,191.16371452271497,36543.56575012207,140911.55306755626
patch_camelyon,5897,40,1.0,16,0.0027132440223842634,14742.5,1.435546875,529.0887451171875,174.30223115619032,30381.267786026,64241.26607050339
patch_camelyon,5897,40,1.0,32,0.005426488044768527,7371.25,1.9140625,352.725830078125,164.33371950198304,27005.571365356445,30283.62324697481
patch_camelyon,5897,40,1.0,64,0.010852976089537053,3685.625,2.6171875,241.14929199218747,158.88774812877213,25245.31650543213,14640.016417427643
patch_camelyon,5897,40,1.0,128,0.021705952179074107,1842.8125,3.6328125,167.36480712890625,155.94934605800432,24320.19853591919,7184.635107062902
patch_camelyon,5897,40,1.0,256,0.043411904358148214,921.40625,5.078125,116.97540283203124,154.1448302741819,23760.628700256348,3550.7502504955105
patch_camelyon,5897,40,1.0,512,0.08682380871629643,460.703125,7.1484375,82.33268737792969,153.4340340248107,23542.00279712677,1767.1884739146653
patch_camelyon,5897,40,1.0,1024,0.17364761743259285,230.3515625,10.078125,58.037796020507805,152.95910081053435,23396.486520767212,880.8591967575401
patch_camelyon,5897,40,1.0,2048,0.3472952348651857,115.17578125,14.21875,40.94139099121094,152.59559668041283,23285.41612625122,439.38292657441133
patch_camelyon,5897,40,1.0,4096,0.6945904697303714,57.587890625,20.0,28.793945312499996,151.77337134688682,23035.15625,218.50770772280066
patch_camelyon,5897,40,1.0,5897,1.0,40.0,23.90625,23.90625,151.19640062680065,22860.3515625,151.19640062680065
patch_camelyon,5897,40,2.0,1,0.00016957775139901646,235880.0,0.56396484375,3325.70068359375,273.9035061025848,75023.1306552887,1615208.9754869426
patch_camelyon,5897,40,2.0,2,0.0003391555027980329,117940.0,0.6121826171875,1805.0204467773438,210.23816410776658,44200.085647404194,619887.2268717497
patch_camelyon,5897,40,2.0,4,0.0006783110055960658,58970.0,0.6805419921875,1003.2890319824218,165.26104399587774,27311.21266260743,243636.09411092274
patch_camelyon,5897,40,2.0,8,0.0013566220111921317,29485.0,0.782470703125,576.7787170410156,134.3595844397591,18052.497930824757,99039.80868015741
patch_camelyon,5897,40,2.0,16,0.0027132440223842634,14742.5,0.93505859375,344.6275329589844,113.53359614425322,12889.877453446388,41844.226028916324
patch_camelyon,5897,40,2.0,32,0.005426488044768527,7371.25,1.1669921875,215.05477905273438,100.19326265554578,10038.689881563187,18463.739683742293
patch_camelyon,5897,40,2.0,64,0.010852976089537053,3685.625,1.513671875,139.47067260742188,91.89403343268538,8444.513380527496,8467.173674258525
patch_camelyon,5897,40,2.0,128,0.021705952179074107,1842.8125,2.03125,93.580322265625,87.19748381737875,7603.401184082031,4017.215328680332
patch_camelyon,5897,40,2.0,256,0.043411904358148214,921.40625,2.783203125,64.11151885986328,84.48322428488817,7137.415185570717,1946.0842719061934
patch_camelyon,5897,40,2.0,512,0.08682380871629643,460.703125,3.8671875,44.54063415527344,83.0052970953894,6889.87934589386,956.0199940849828
patch_camelyon,5897,40,2.0,1024,0.17364761743259285,230.3515625,5.4296875,31.268424987792965,82.40819772350495,6791.111052036285,474.5714277104577
patch_camelyon,5897,40,2.0,2048,0.3472952348651857,115.17578125,7.6171875,21.93288803100586,81.74764107879258,6682.676821947098,235.3837106648632
patch_camelyon,5897,40,2.0,4096,0.6945904697303714,57.587890625,10.625,15.296783447265623,80.62960352803361,6501.132965087891,116.08221972773784
patch_camelyon,5897,40,2.0,5897,1.0,40.0,12.6953125,12.6953125,80.29220621521276,6446.83837890625,80.29220621521276
patch_camelyon,5897,40,4.0,1,0.00016957775139901646,235880.0,0.49224853515625,2902.7896118164062,239.0727031079379,57155.75737133622,1409811.7302275097
patch_camelyon,5897,40,4.0,2,0.0003391555027980329,117940.0,0.52642822265625,1552.1736145019531,180.7880523857913,32684.31988544762,533053.5724595056
patch_camelyon,5897,40,4.0,4,0.0006783110055960658,58970.0,0.56976318359375,839.9733734130859,138.35980678937386,19143.436134792864,203976.9451592344
patch_camelyon,5897,40,4.0,8,0.0013566220111921317,29485.0,0.6268310546875,462.0528411865234,107.6343940870769,11585.162790492177,79340.00274143656
patch_camelyon,5897,40,4.0,16,0.0027132440223842634,14742.5,0.70556640625,260.0453186035156,85.66895374853571,7339.1696363687515,31574.36376594469
patch_camelyon,5897,40,4.0,32,0.005426488044768527,7371.25,0.8197021484375,151.05573654174805,70.37633459539643,4952.828471083194,12969.038909657897
patch_camelyon,5897,40,4.0,64,0.010852976089537053,3685.625,0.989990234375,91.21831893920898,60.10166218863535,3612.20979783684,5537.804717599729
patch_camelyon,5897,40,4.0,128,0.021705952179074107,1842.8125,1.2451171875,57.362937927246094,53.45038070536438,2856.9431975483894,2462.4757423401074
patch_camelyon,5897,40,4.0,256,0.043411904358148214,921.40625,1.630859375,37.567100524902344,49.504205107285344,2450.6663233041763,1140.3370996783658
patch_camelyon,5897,40,4.0,512,0.08682380871629643,460.703125,2.197265625,25.307178497314453,47.162100622380336,2224.263735115528,543.1931784573766
patch_camelyon,5897,40,4.0,1024,0.17364761743259285,230.3515625,3.017578125,17.377595901489258,45.798800533386746,2097.5301302969456,263.74563158728677
patch_camelyon,5897,40,4.0,2048,0.3472952348651857,115.17578125,4.1796875,12.034969329833984,44.85639792528619,2012.0964348316193,129.1592668776429
patch_camelyon,5897,40,4.0,4096,0.6945904697303714,57.587890625,5.771484375,8.309190273284912,43.797882063481495,1918.254473246634,63.05569104696054
patch_camelyon,5897,40,4.0,5897,1.0,40.0,6.85546875,6.85546875,43.35779135621489,1879.8980712890625,43.35779135621489
patch_camelyon,5897,40,8.0,1,0.00016957775139901646,235880.0,0.427703857421875,2522.169647216797,207.72498041275574,43149.667487479746,1224954.2094940206
patch_camelyon,5897,40,8.0,2,0.0003391555027980329,117940.0,0.454254150390625,1339.3683624267578,156.00174839202919,24336.545501369983,459971.155133898
patch_camelyon,5897,40,8.0,4,0.0006783110055960658,58970.0,0.486297607421875,716.9242477416992,118.09124377014851,13945.541855180636,174096.01612814143
patch_camelyon,5897,40,8.0,8,0.0013566220111921317,29485.0,0.52581787109375,387.59349822998047,90.28922152484591,8152.1435235627,66554.44241650205
patch_camelyon,5897,40,8.0,16,0.0027132440223842634,14742.5,0.576019287109375,212.29910850524902,69.93951133233615,4891.535245405976,25777.08114542414
patch_camelyon,5897,40,8.0,32,0.005426488044768527,7371.25,0.64239501953125,118.38135719299315,55.15345656117256,3041.903770645149,10163.74791691358
patch_camelyon,5897,40,8.0,64,0.010852976089537053,3685.625,0.73394775390625,67.62640476226807,44.55749000113071,1985.369915200863,4105.5549771354345
patch_camelyon,5897,40,8.0,128,0.021705952179074107,1842.8125,0.865478515625,39.87286567687988,37.15325482363073,1380.3643439896405,1711.6620601168001
patch_camelyon,5897,40,8.0,256,0.043411904358148214,921.40625,1.0595703125,24.407367706298828,32.16291170143988,1034.4528891146183,740.877696497621
patch_camelyon,5897,40,8.0,512,0.08682380871629643,460.703125,1.348876953125,15.535795688629149,28.95228954873904,838.235070114024,333.46025677522283
patch_camelyon,5897,40,8.0,1024,0.17364761743259285,230.3515625,1.77734375,10.235347747802734,26.975345297981836,727.6692539453506,155.3453234591786
patch_camelyon,5897,40,8.0,2048,0.3472952348651857,115.17578125,2.39501953125,6.8962061405181885,25.703344839197282,660.6619359226897,74.01007056481755
patch_camelyon,5897,40,8.0,4096,0.6945904697303714,57.587890625,3.23486328125,4.65722382068634,24.54830530207825,602.6192932040431,35.342128019129746
patch_camelyon,5897,40,8.0,5897,1.0,40.0,3.8037109375,3.8037109375,24.056780246788747,578.7286758422852,24.056780246788747
